,,yoshinari:LFHD,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
101,0,-3409.811523,-594.821533,1655.169434,-127.771187,1232.018677,1112.55481,-55.416042,1244.530762,1033.134521,-145.181,1304.374023,1037.082642,-69.117058,1319.331299,1032.310181,-119.359451,1157.314331,1038.086304,-42.7868,1168.421387,1034.250366
102,0,,,,-127.767654,1232.017212,1112.564697,-55.395851,1244.54541,1033.120483,-145.135818,1304.338013,1037.106079,-69.0774,1319.328125,1032.308838,-119.332458,1157.307861,1038.08606,-42.770508,1168.443848,1034.236328
103,0,-3410.604248,-596.156128,1655.210083,-127.73661,1232.022827,1112.556396,-55.383625,1244.521362,1033.10791,-145.143127,1304.367188,1037.098022,-69.083168,1319.31311,1032.288574,-119.332451,1157.292236,1038.06958,-42.753235,1168.418335,1034.217285
104,0,-3410.543213,-596.944214,1654.770996,-127.716515,1231.981934,1112.530762,-55.371109,1244.498413,1033.138916,-145.134598,1304.378174,1037.086182,-69.080307,1319.304443,1032.292603,-119.314323,1157.292358,1038.079224,-42.734913,1168.389893,1034.236328
105,0,-3410.376953,-597.541748,1654.810547,-127.720726,1231.974609,1112.568115,-55.322689,1244.214478,1033.125244,-145.133575,1304.372192,1037.106812,-69.093399,1319.292236,1032.309937,-119.31488,1157.273193,1038.067627,-42.738983,1168.361206,1034.263062
106,0,-3409.601318,-598.448242,1655.062378,-127.742157,1231.981079,1112.561523,-55.370571,1244.474487,1033.13147,-145.162598,1304.357056,1037.089233,-69.108513,1319.299927,1032.306396,-119.322571,1157.264648,1038.080566,-42.758289,1168.370972,1034.261475
107,0,-3409.305664,-599.06665,1655.39624,-127.751648,1232.011597,1112.575928,-55.39949,1244.51123,1033.148315,-145.178207,1304.369629,1037.090088,-69.113541,1319.33374,1032.322266,-119.355843,1157.305054,1038.087769,-42.779675,1168.408325,1034.25708
108,0,-3415.728516,-597.303223,1654.69812,-127.759781,1232.031006,1112.573608,-55.333439,1244.299805,1033.150146,-145.166885,1304.368774,1037.108643,-69.091156,1319.328735,1032.304321,-119.331177,1157.307373,1038.083862,-42.766361,1168.427979,1034.253662
109,0,-3409.347168,-600.250854,1655.913818,-127.742546,1232.026367,1112.55896,-55.39426,1244.558472,1033.139038,-145.145218,1304.359985,1037.099609,-69.087204,1319.320679,1032.306396,-119.345711,1157.307373,1038.073364,-42.77879,1168.435181,1034.243042
110,0,-3409.180176,-601.068481,1655.963379,-127.745613,1232.022705,1112.54834,-55.376823,1244.493652,1033.114258,-145.142731,1304.370605,1037.08313,-69.088692,1319.324097,1032.277222,-119.321762,1157.289795,1038.060425,-42.752064,1168.400513,1034.216919
111,0,-3409.680908,-601.774841,1655.856079,-127.72831,1231.97583,1112.550903,-55.316021,1244.233398,1033.115845,-145.139984,1304.36438,1037.084229,-69.102493,1319.299316,1032.289551,-119.314178,1157.268311,1038.058838,-42.736153,1168.366577,1034.236328
112,0,-3415.541748,-600.863159,1655.439209,-127.73909,1231.98999,1112.562866,-55.381062,1244.479004,1033.124878,-145.154663,1304.370239,1037.091675,-69.100563,1319.320801,1032.294067,-119.332214,1157.280029,1038.070679,-42.739555,1168.37561,1034.247192
113,0,-3412.716797,-603.089233,1655.85376,-127.759338,1232.015747,1112.554932,-55.399498,1244.509033,1033.126465,-145.158997,1304.39917,1037.106079,-69.101509,1319.335327,1032.307739,-119.352455,1157.302979,1038.099976,-42.777843,1168.400269,1034.245239
114,0,-3414.393799,-603.705139,1655.822144,-127.765465,1232.03479,1112.566284,-55.353931,1244.281738,1033.140381,-145.155563,1304.372437,1037.111206,-69.097992,1319.343628,1032.294922,-119.365227,1157.312744,1038.088745,-42.771137,1168.441162,1034.238892
115,0,-3414.510498,-604.353577,1656.343994,-127.741936,1232.02478,1112.560059,-55.346729,1244.265869,1033.112427,-145.142914,1304.360474,1037.106201,-69.092758,1319.34729,1032.298218,-119.347046,1157.305176,1038.067383,-42.776497,1168.440186,1034.237183
116,0,-3414.847168,-604.990479,1656.2052,-127.732758,1232.023315,1112.54541,-55.323261,1244.252075,1033.119873,-145.149643,1304.373779,1037.083984,-69.075302,1319.333374,1032.295776,-119.331566,1157.305542,1038.063965,-42.755127,1168.432739,1034.217773
117,0,-3414.697021,-605.690918,1656.403198,-127.722816,1231.976196,1112.560547,-55.319511,1244.224609,1033.117065,-145.141617,1304.374634,1037.105835,-69.083199,1319.305054,1032.295776,-119.31546,1157.272949,1038.058472,-42.733051,1168.361206,1034.233276
118,0,-3414.356934,-606.758606,1656.567017,-127.725838,1231.978271,1112.55481,-55.309921,1244.203979,1033.109009,-145.144989,1304.373047,1037.102905,-69.114449,1319.315063,1032.309814,-119.305771,1157.270264,1038.058228,-42.740746,1168.357422,1034.248047
119,0,-3414.699463,-607.463623,1656.572266,-127.740829,1232.005981,1112.56543,-55.377098,1244.501343,1033.127563,-145.149872,1304.385986,1037.095459,-69.098808,1319.327637,1032.308716,-119.343079,1157.282104,1038.075073,-42.776211,1168.384399,1034.251709
120,0,-3414.325684,-608.312378,1656.720337,-127.753433,1232.015015,1112.565552,-55.40247,1244.527588,1033.140259,-145.162888,1304.378662,1037.103516,-69.091621,1319.322266,1032.314331,-119.348495,1157.31311,1038.066772,-42.789021,1168.442383,1034.249146
121,0,-3415.067383,-609.159058,1656.594727,-127.748024,1232.023926,1112.57312,-55.328781,1244.292847,1033.146973,-145.144119,1304.376099,1037.106323,-69.081673,1319.33606,1032.290283,-119.325943,1157.298828,1038.101807,-42.779266,1168.44397,1034.243286
122,0,-3416.646484,-609.99707,1656.67688,-127.722252,1232.032471,1112.557007,-55.335732,1244.260498,1033.112671,-145.147293,1304.376221,1037.092529,-69.097206,1319.331177,1032.286499,-119.343491,1157.323242,1038.069458,-42.765388,1168.429443,1034.233643
123,0,-3418.703857,-610.647217,1656.36084,-127.73317,1231.997925,1112.546021,-55.368851,1244.501587,1033.122559,-145.131897,1304.384888,1037.096313,-69.079147,1319.324341,1032.303589,-119.322144,1157.29248,1038.076904,-42.755684,1168.385254,1034.239868
124,0,-3418.898682,-611.525085,1656.643555,-127.723022,1231.989136,1112.555176,-55.309246,1244.22583,1033.122559,-145.132874,1304.37439,1037.1073,-69.089233,1319.320312,1032.306885,-119.310432,1157.264648,1038.061401,-42.739513,1168.382568,1034.24585
125,0,-3418.420166,-612.541687,1656.92395,-127.744255,1231.996094,1112.565186,-55.367943,1244.495728,1033.135132,-145.146912,1304.384155,1037.110107,-69.09996,1319.326294,1032.297607,-119.321693,1157.280518,1038.078735,-42.748219,1168.392822,1034.239502
126,0,-3417.987549,-613.534729,1657.355225,-127.753448,1232.031494,1112.567383,-55.379742,1244.524902,1033.129395,-145.147705,1304.397217,1037.105347,-69.092354,1319.348633,1032.312134,-119.341644,1157.327393,1038.075073,-42.763817,1168.437866,1034.230103
127,0,-3417.231445,-614.575317,1657.339966,-127.76828,1232.044312,1112.598145,-55.350777,1244.271973,1033.13562,-145.147842,1304.363525,1037.112671,-69.094482,1319.343506,1032.31665,-119.342285,1157.331543,1038.097046,-42.760109,1168.441528,1034.241089
128,0,-3416.60376,-615.737671,1657.528809,-127.766563,1232.02771,1112.57605,-55.340225,1244.24353,1033.132812,-145.161514,1304.376099,1037.112183,-69.094337,1319.32019,1032.331543,-119.336388,1157.307861,1038.075195,-42.781498,1168.413818,1034.238525
129,0,-3416.126465,-616.650879,1657.799561,-127.738266,1232.005371,1112.57251,-55.374397,1244.484741,1033.121948,-145.138,1304.370972,1037.114014,-69.094376,1319.307373,1032.295166,-119.317963,1157.28418,1038.064331,-42.740215,1168.409546,1034.250854
130,0,-3417.002686,-617.267517,1657.383545,-127.72435,1231.977539,1112.562256,-55.355213,1244.476318,1033.12439,-145.133759,1304.36499,1037.106689,-69.085594,1319.307495,1032.323853,-119.298668,1157.280396,1038.064941,-42.734436,1168.379639,1034.245361
131,0,-3418.844482,-617.975159,1657.216553,-127.728951,1231.999023,1112.575317,-55.294441,1244.233032,1033.107178,-145.129272,1304.372803,1037.108521,-69.085365,1319.323608,1032.305054,-119.318161,1157.273682,1038.073242,-42.728233,1168.387695,1034.245605
132,0,-3418.798828,-618.877747,1657.443726,-127.748642,1232.027832,1112.56897,-55.384342,1244.529785,1033.13208,-145.157806,1304.394287,1037.084595,-69.09639,1319.330933,1032.311035,-119.338791,1157.296021,1038.086914,-42.766838,1168.413818,1034.23645
133,0,-3418.446045,-620.069763,1657.962524,-127.768875,1232.043945,1112.588379,-55.333672,1244.294678,1033.136963,-145.153931,1304.375,1037.118286,-69.10099,1319.352417,1032.311646,-119.328453,1157.312866,1038.093994,-42.786327,1168.439209,1034.248901
134,0,-3418.772217,-620.934448,1658.120483,-127.766014,1232.027344,1112.565552,-55.345303,1244.282349,1033.129639,-145.160141,1304.381958,1037.09021,-69.084465,1319.32251,1032.296265,-119.332771,1157.306152,1038.077759,-42.760967,1168.438354,1034.22168
135,0,-3418.396973,-621.92865,1658.062378,-127.7463,1232.011719,1112.553223,-55.378315,1244.512573,1033.125,-145.148651,1304.382812,1037.062988,-69.101151,1319.32959,1032.295288,-119.333649,1157.29541,1038.063965,-42.761456,1168.404419,1034.219971
136,0,-3416.616455,-623.054016,1658.56189,-127.736671,1231.991333,1112.546021,-55.310307,1244.22937,1033.116455,-145.155289,1304.383301,1037.088501,-69.095695,1319.302368,1032.292969,-119.317329,1157.275269,1038.053833,-42.740097,1168.37439,1034.245239
137,0,-3416.665283,-623.592285,1658.594727,-127.72374,1231.987671,1112.553467,-55.35836,1244.478516,1033.123657,-145.145325,1304.374512,1037.082886,-69.093369,1319.324585,1032.291504,-119.309097,1157.285645,1038.078003,-42.733364,1168.361572,1034.253906
138,0,-3416.661621,-624.099243,1658.408081,-127.735954,1232.02124,1112.564575,-55.358482,1244.50769,1033.135498,-145.143829,1304.366333,1037.09375,-69.068649,1319.317383,1032.302124,-119.316345,1157.294922,1038.088013,-42.736874,1168.411743,1034.251099
139,0,-3416.453369,-624.770813,1658.505737,-127.739265,1232.033569,1112.570312,-55.373463,1244.564575,1033.13562,-145.143631,1304.386475,1037.085449,-69.085281,1319.329224,1032.297607,-119.320557,1157.309814,1038.096802,-42.758244,1168.424805,1034.237305
140,0,-3415.660645,-625.661194,1658.786011,-127.753136,1232.032227,1112.566772,-55.382965,1244.555664,1033.147461,-145.141373,1304.377075,1037.106689,-69.085388,1319.329224,1032.319458,-119.34285,1157.292358,1038.091919,-42.761429,1168.449097,1034.243286
141,0,-3414.410156,-626.579956,1658.944824,-127.740799,1232.024414,1112.573608,-55.390049,1244.52417,1033.127441,-145.149429,1304.379272,1037.087769,-69.114235,1319.338501,1032.308594,-119.343544,1157.30249,1038.061279,-42.764107,1168.422363,1034.239258
142,0,-3413.837158,-627.625061,1659.034668,-127.735168,1232.004639,1112.549072,-55.355606,1244.501587,1033.122437,-145.13269,1304.373413,1037.09436,-69.10128,1319.313232,1032.283691,-119.314964,1157.278931,1038.056274,-42.736427,1168.384888,1034.240601
143,0,-3413.083252,-628.555908,1658.97876,-127.725723,1231.988159,1112.551392,-55.358055,1244.496094,1033.120239,-145.137543,1304.375244,1037.085327,-69.085197,1319.328735,1032.300537,-119.293274,1157.264648,1038.069092,-42.740459,1168.367798,1034.23938
144,0,-3412.047119,-629.62561,1659.478516,-127.733391,1231.999634,1112.561523,-55.309765,1244.241089,1033.124756,-145.134689,1304.386108,1037.108398,-69.091957,1319.319214,1032.297485,-119.30442,1157.291992,1038.070679,-42.739632,1168.394653,1034.244629
145,0,-3409.429199,-629.914001,1658.526245,-127.751289,1232.039307,1112.570312,-55.326778,1244.289795,1033.129028,-145.154175,1304.381958,1037.093384,-69.106255,1319.33374,1032.288208,-119.332832,1157.319092,1038.074951,-42.772369,1168.430664,1034.239014
146,0,-3412.655762,-630.927673,1659.008301,-127.767654,1232.048706,1112.563477,-55.394588,1244.569092,1033.111694,-145.133331,1304.375244,1037.087646,-69.09185,1319.333984,1032.282104,-119.332664,1157.297729,1038.095703,-42.776085,1168.45459,1034.235229
147,0,-3412.087158,-631.609863,1659.156372,-127.758682,1232.026733,1112.565796,-55.332344,1244.265747,1033.142334,-145.146988,1304.379272,1037.080688,-69.112068,1319.315918,1032.286499,-119.33596,1157.3125,1038.057861,-42.77507,1168.427979,1034.228638
148,0,-3403.115479,-631.923706,1659.178345,-127.737793,1232.006958,1112.557251,-55.355572,1244.478516,1033.131348,-145.140686,1304.383911,1037.083374,-69.101448,1319.332886,1032.27478,-119.324875,1157.2948,1038.060425,-42.74836,1168.395386,1034.233398
149,0,-3410.718262,-633.265808,1659.450073,-127.725006,1231.977905,1112.568237,-55.3451,1244.485596,1033.135742,-145.128021,1304.38208,1037.090332,-69.092537,1319.306519,1032.291138,-119.30349,1157.285034,1038.064941,-42.734547,1168.371826,1034.258057
150,0,-3410.368652,-634.287842,1659.699463,-127.713394,1231.993042,1112.565186,-55.360172,1244.470337,1033.131226,-145.128738,1304.383789,1037.11377,-69.086983,1319.311646,1032.296997,-119.324646,1157.277954,1038.065552,-42.739605,1168.386841,1034.241699
151,0,-3408.377441,-635.436157,1659.70813,-127.737671,1232.034912,1112.565552,-55.317081,1244.260742,1033.129761,-145.156326,1304.386597,1037.082275,-69.088089,1319.324829,1032.293335,-119.32579,1157.29248,1038.063721,-42.766621,1168.412231,1034.218628
152,0,-3408.942627,-636.075684,1659.605591,-127.754837,1232.036011,1112.573364,-55.334686,1244.289917,1033.149414,-145.150177,1304.360352,1037.095215,-69.090919,1319.345703,1032.295776,-119.339531,1157.307739,1038.083862,-42.763802,1168.426147,1034.230957
153,0,-3408.007568,-636.877441,1659.84375,-127.755386,1232.028076,1112.578003,-55.398174,1244.546387,1033.142456,-145.173431,1304.374512,1037.082886,-69.115486,1319.336548,1032.309204,-119.337845,1157.306152,1038.092651,-42.769581,1168.415405,1034.233521
154,0,-3407.175537,-637.742371,1659.76123,-127.730293,1231.995117,1112.559814,-55.387695,1244.501709,1033.115112,-145.165527,1304.378906,1037.079468,-69.114128,1319.317383,1032.289673,-119.337784,1157.296387,1038.075073,-42.763557,1168.407349,1034.25
155,0,-3405.924805,-638.43634,1659.842163,-127.734344,1231.980591,1112.536987,-55.322411,1244.236206,1033.108276,-145.149841,1304.364502,1037.092773,-69.103439,1319.331055,1032.294678,-119.315483,1157.268433,1038.070312,-42.760719,1168.359985,1034.237793
156,0,-3405.13501,-639.101135,1659.941162,-127.72924,1231.972656,1112.552368,-55.377083,1244.485718,1033.116211,-145.131073,1304.384155,1037.078369,-69.093506,1319.310669,1032.287964,-119.318451,1157.290405,1038.062256,-42.75473,1168.379028,1034.221802
157,0,-3404.86499,-639.61499,1659.926147,-127.72876,1232.011719,1112.553101,-55.369987,1244.524658,1033.11731,-145.138214,1304.37915,1037.079712,-69.089996,1319.334961,1032.286621,-119.321548,1157.308838,1038.079224,-42.762512,1168.408569,1034.22522
158,0,-3402.33667,-640.864685,1660.344238,-127.758354,1232.036133,1112.545288,-55.385609,1244.572144,1033.097534,-145.150055,1304.376709,1037.085327,-69.091812,1319.334106,1032.273682,-119.325592,1157.318726,1038.078369,-42.77206,1168.452393,1034.221313
159,0,-3401.526367,-641.516907,1660.738525,-127.759277,1232.033936,1112.577759,-55.4147,1244.567139,1033.124023,-145.163834,1304.362305,1037.078491,-69.107048,1319.334473,1032.29541,-119.354622,1157.319092,1038.069214,-42.778065,1168.444702,1034.237183
160,0,-3402.199219,-641.652466,1660.36145,-127.759499,1232.011719,1112.563599,-55.358158,1244.25061,1033.116333,-145.161987,1304.391113,1037.089355,-69.118332,1319.32605,1032.292847,-119.337349,1157.292847,1038.071533,-42.774319,1168.405762,1034.23584
161,0,-3401.588135,-642.41217,1660.373779,-127.737846,1231.980713,1112.566162,-55.373367,1244.489136,1033.120361,-145.137955,1304.385986,1037.090576,-69.100899,1319.32019,1032.289307,-119.319153,1157.273438,1038.074341,-42.755989,1168.374023,1034.233643
162,0,-3400.334229,-643.26825,1660.42749,-127.720222,1231.961914,1112.552124,-55.348694,1244.468628,1033.126343,-145.131226,1304.37439,1037.082031,-69.077888,1319.32605,1032.291626,-119.304207,1157.280273,1038.09729,-42.73653,1168.366821,1034.242432
163,0,-3399.283203,-643.947571,1660.845459,-127.714439,1232.004761,1112.549683,-55.358746,1244.501343,1033.119385,-145.125961,1304.358643,1037.10022,-69.088829,1319.313354,1032.288818,-119.301033,1157.29834,1038.077759,-42.741787,1168.394165,1034.231445
164,0,-3398.087402,-644.507812,1660.89917,-127.739815,1232.009888,1112.542847,-55.395882,1244.54834,1033.123901,-145.142395,1304.356689,1037.088745,-69.09877,1319.323853,1032.295166,-119.331482,1157.307129,1038.068726,-42.768215,1168.425659,1034.224487
165,0,-3398.42627,-644.929138,1660.480835,-127.75338,1232.02063,1112.571899,-55.352268,1244.271362,1033.132202,-145.171112,1304.368774,1037.107178,-69.100761,1319.32666,1032.30896,-119.351089,1157.31897,1038.093628,-42.785709,1168.42688,1034.231323
166,0,-3398.474609,-645.196777,1660.291748,-127.748596,1232.013306,1112.556641,-55.396046,1244.518311,1033.132202,-145.164642,1304.365601,1037.095947,-69.104752,1319.325073,1032.295166,-119.344582,1157.296265,1038.072876,-42.785519,1168.416748,1034.249756
167,0,-3397.164062,-645.846252,1660.478149,-127.727882,1231.995239,1112.547241,-55.379852,1244.482056,1033.117554,-145.154907,1304.381836,1037.080322,-69.09758,1319.335205,1032.303955,-119.32589,1157.281616,1038.067505,-42.759743,1168.384766,1034.249268
168,0,-3396.617432,-646.09314,1660.437988,-127.718956,1231.976929,1112.542725,-55.368351,1244.476929,1033.127075,-145.137863,1304.390015,1037.079224,-69.087677,1319.320312,1032.292969,-119.296333,1157.275879,1038.062012,-42.736595,1168.378296,1034.257324
169,0,-3395.924805,-646.508362,1660.67688,-127.726273,1231.995483,1112.544922,-55.356468,1244.489868,1033.123535,-145.118057,1304.365234,1037.093872,-69.07386,1319.315063,1032.295288,-119.313217,1157.290039,1038.067627,-42.748745,1168.387939,1034.233154
170,0,-3395.46875,-646.687622,1660.740967,-127.731476,1232.010742,1112.543335,-55.386959,1244.542236,1033.102295,-145.124588,1304.360962,1037.100464,-69.092506,1319.336182,1032.295776,-119.323029,1157.311401,1038.057373,-42.746582,1168.420898,1034.216797
171,0,-3395.044189,-646.84082,1660.676514,-127.739746,1232.019897,1112.55957,-55.396172,1244.565918,1033.119629,-145.144043,1304.353516,1037.10022,-69.076805,1319.324341,1032.300537,-119.331985,1157.312866,1038.065552,-42.758526,1168.434692,1034.21814
172,0,-3395.845459,-647.019409,1660.638062,-127.754349,1232.010864,1112.558105,-55.344387,1244.248779,1033.118774,-145.165009,1304.369629,1037.087891,-69.113304,1319.313965,1032.283936,-119.346794,1157.302612,1038.076782,-42.79071,1168.403931,1034.233154
173,0,-3395.467285,-647.096191,1660.527222,-127.746429,1231.982422,1112.571411,-55.347931,1244.247314,1033.140503,-145.166412,1304.373657,1037.07959,-69.110153,1319.31189,1032.301636,-119.331276,1157.28186,1038.078125,-42.774017,1168.377808,1034.239258
174,0,-3394.99292,-646.973816,1660.540771,-127.724991,1231.9729,1112.560303,-55.316162,1244.230957,1033.127686,-145.153137,1304.362793,1037.096069,-69.084534,1319.306885,1032.310669,-119.316818,1157.274902,1038.086914,-42.74646,1168.3573,1034.242432
175,0,-3395.018311,-646.846008,1660.324463,-127.702225,1231.981323,1112.542847,-55.305138,1244.234375,1033.122437,-145.121445,1304.366333,1037.088623,-69.080643,1319.300049,1032.29187,-119.290001,1157.258667,1038.066284,-42.741833,1168.369019,1034.240601
176,0,-3395.318115,-646.855408,1660.371704,-127.711533,1231.981934,1112.549683,-55.30508,1244.239502,1033.116211,-145.122589,1304.343994,1037.115967,-69.069328,1319.311279,1032.297241,-119.314041,1157.282593,1038.07373,-42.74419,1168.399536,1034.224976
177,0,-3394.279785,-646.923584,1660.489868,-127.749535,1232.018188,1112.550415,-55.337349,1244.27832,1033.122437,-145.14949,1304.358154,1037.089722,-69.079849,1319.318848,1032.286011,-119.335617,1157.311523,1038.07666,-42.775074,1168.430054,1034.235474
178,0,-3393.866455,-646.795715,1660.432861,-127.751053,1232.021606,1112.560913,-55.345524,1244.252319,1033.121338,-145.175049,1304.368164,1037.081787,-69.100227,1319.333008,1032.285889,-119.347672,1157.30603,1038.061646,-42.780663,1168.42334,1034.234863
