Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,hayashide_LThoraxAngles_X,hayashide_LThoraxAngles_Y,hayashide_LThoraxAngles_Z,hayashide_RThoraxAngles_X,hayashide_RThoraxAngles_Y,hayashide_RThoraxAngles_Z,robot_X,robot_Y,robot_Z
665,,,,-8.23497,-16.0958,-82.7222,-56.9346,-8.82146,2.33476,-8.23497,16.0958,82.7222,-56.9346,-8.82146,2.33476,-1.17506,-73.2162,-92.7135,-1.17506,73.2162,92.7135,-1537.782227,29.819511,1142.611694
666,,,,-8.26639,-16.1168,-82.6867,-56.87,-8.85313,2.36064,-8.26639,16.1168,82.6867,-56.87,-8.85313,2.36064,-1.14325,-73.1762,-92.6591,-1.14325,73.1762,92.6591,-1537.799072,29.83404,1142.626221
667,,,,-8.29904,-16.1525,-82.6426,-56.8671,-8.87461,2.35624,-8.29904,16.1525,82.6426,-56.8671,-8.87461,2.35624,-1.07678,-73.2135,-92.6086,-1.07678,73.2135,92.6086,-1537.797119,29.81884,1142.644897
668,,,,-8.30001,-16.1977,-82.6064,-56.8102,-8.87192,2.33555,-8.30001,16.1977,82.6064,-56.8102,-8.87192,2.33555,-0.970514,-73.2079,-92.5022,-0.970514,73.2079,92.5022,-1537.779419,29.807175,1142.652344
669,,,,-8.3524,-16.2014,-82.5902,-56.8358,-8.8792,2.36302,-8.3524,16.2014,82.5902,-56.8358,-8.8792,2.36302,-0.906378,-73.2387,-92.4589,-0.906378,73.2387,92.4589,-1537.727539,29.796507,1142.611206
670,,,,-8.19711,-16.2039,-82.6132,-56.8329,-8.77174,2.20732,-8.19711,16.2039,82.6132,-56.8329,-8.77174,2.20732,-0.756684,-73.2436,-92.3346,-0.756684,73.2436,92.3346,-1537.746826,29.817373,1142.602173
671,,,,-8.2992,-16.2096,-82.5909,-56.8209,-8.84016,2.28243,-8.2992,16.2096,82.5909,-56.8209,-8.84016,2.28243,-0.82677,-73.2353,-92.4108,-0.82677,73.2353,92.4108,-1537.753174,29.839521,1142.593872
672,,,,-8.29912,-16.249,-82.6061,-56.782,-8.79913,2.29284,-8.29912,16.249,82.6061,-56.782,-8.79913,2.29284,-0.738367,-73.2369,-92.3197,-0.738367,73.2369,92.3197,-1537.789185,29.83753,1142.631226
673,,,,-8.39707,-16.2635,-82.5909,-56.7991,-8.85236,2.38083,-8.39707,16.2635,82.5909,-56.7991,-8.85236,2.38083,-0.79348,-73.266,-92.3734,-0.79348,73.266,92.3734,-1537.788696,29.839584,1142.640015
674,,,,-8.46023,-16.2508,-82.5629,-56.8242,-8.87722,2.41388,-8.46023,16.2508,82.5629,-56.8242,-8.87722,2.41388,-0.736298,-73.2804,-92.3342,-0.736298,73.2804,92.3342,-1537.758667,29.811958,1142.630737
675,,,,-8.39964,-16.1993,-82.5862,-56.9775,-8.83555,2.34517,-8.39964,16.1993,82.5862,-56.9775,-8.83555,2.34517,-0.735553,-73.3805,-92.3779,-0.735553,73.3805,92.3779,-1537.738281,29.787825,1142.617065
676,,,,-8.42245,-16.1689,-82.5951,-56.9749,-8.81668,2.33549,-8.42245,16.1689,82.5951,-56.9749,-8.81668,2.33549,-0.655849,-73.348,-92.3361,-0.655849,73.348,92.3361,-1537.728516,29.782656,1142.609985
677,,,,-8.41891,-16.1423,-82.6171,-57.103,-8.74787,2.33339,-8.41891,16.1423,82.6171,-57.103,-8.74787,2.33339,-0.504865,-73.4502,-92.2203,-0.504865,73.4502,92.2203,-1537.736572,29.815058,1142.591919
678,,,,-8.45594,-16.1375,-82.6289,-57.1327,-8.72316,2.37293,-8.45594,16.1375,82.6289,-57.1327,-8.72316,2.37293,-0.421421,-73.4749,-92.1469,-0.421421,73.4749,92.1469,-1537.764282,29.837259,1142.607422
679,,,,-8.53379,-16.1765,-82.6175,-57.0872,-8.74033,2.44214,-8.53379,16.1765,82.6175,-57.0872,-8.74033,2.44214,-0.378429,-73.4689,-92.0998,-0.378429,73.4689,92.0998,-1537.786377,29.836206,1142.628662
680,,,,-8.57696,-16.2142,-82.5977,-57.0208,-8.76301,2.45996,-8.57696,16.2142,82.5977,-57.0208,-8.76301,2.45996,-0.358338,-73.4419,-92.0851,-0.358338,73.4419,92.0851,-1537.779297,29.826841,1142.624634
681,,,,-8.59748,-16.2235,-82.6014,-57.0075,-8.75049,2.43333,-8.59748,16.2235,82.6014,-57.0075,-8.75049,2.43333,-0.305983,-73.4384,-92.0815,-0.305983,73.4384,92.0815,-1537.748291,29.793644,1142.619995
682,,,,-8.6851,-16.2673,-82.6001,-56.9743,-8.76666,2.4793,-8.6851,16.2673,82.6001,-56.9743,-8.76666,2.4793,-0.284808,-73.4478,-92.0954,-0.284808,73.4478,92.0954,-1537.755737,29.788795,1142.608521
683,,,,-8.63095,-16.2745,-82.6242,-56.9999,-8.6951,2.45948,-8.63095,16.2745,82.6242,-56.9999,-8.6951,2.45948,-0.169224,-73.4823,-91.9697,-0.169224,73.4823,91.9697,-1537.741821,29.798868,1142.598389
684,,,,-8.60241,-16.2809,-82.6299,-56.9723,-8.66384,2.44876,-8.60241,16.2809,82.6299,-56.9723,-8.66384,2.44876,-0.100836,-73.463,-91.8867,-0.100836,73.463,91.8867,-1537.778198,29.831394,1142.621948
685,,,,-8.62223,-16.3098,-82.6358,-56.8914,-8.63705,2.4648,-8.62223,16.3098,82.6358,-56.8914,-8.63705,2.4648,0.00194604,-73.413,-91.7834,0.00194604,73.413,91.7834,-1537.797974,29.837645,1142.628662
686,,,,-8.64205,-16.3315,-82.6376,-56.901,-8.63871,2.49782,-8.64205,16.3315,82.6376,-56.901,-8.63871,2.49782,-0.0028378,-73.4435,-91.7773,-0.0028378,73.4435,91.7773,-1537.781982,29.824659,1142.63916
687,,,,-8.65555,-16.3545,-82.6439,-56.8384,-8.61923,2.49429,-8.65555,16.3545,82.6439,-56.8384,-8.61923,2.49429,0.0648952,-73.405,-91.7239,0.0648952,73.405,91.7239,-1537.73999,29.789721,1142.613403
688,,,,-8.72879,-16.3926,-82.6248,-56.7933,-8.64513,2.52396,-8.72879,16.3926,82.6248,-56.7933,-8.64513,2.52396,0.0954476,-73.3991,-91.7196,0.0954476,73.3991,91.7196,-1537.713379,29.776661,1142.614746
689,,,,-8.70909,-16.4013,-82.628,-56.7801,-8.62282,2.48873,-8.70909,16.4013,82.628,-56.7801,-8.62282,2.48873,0.143356,-73.3958,-91.6902,0.143356,73.3958,91.6902,-1537.723389,29.795876,1142.607178
690,,,,-8.66787,-16.3823,-82.6482,-56.7632,-8.58081,2.47295,-8.66787,16.3823,82.6482,-56.7632,-8.58081,2.47295,0.203702,-73.3606,-91.6163,0.203702,73.3606,91.6163,-1537.772339,29.829,1142.613525
691,,,,-8.68361,-16.3824,-82.6347,-56.7779,-8.56161,2.48097,-8.68361,16.3824,82.6347,-56.7779,-8.56161,2.48097,0.322108,-73.3783,-91.5047,0.322108,73.3783,91.5047,-1537.773193,29.857172,1142.603271
692,,,,-8.71775,-16.3867,-82.6032,-56.7716,-8.63822,2.52168,-8.71775,16.3867,82.6032,-56.7716,-8.63822,2.52168,0.179677,-73.3754,-91.6154,0.179677,73.3754,91.6154,-1537.786255,29.844954,1142.612305
693,,,,-8.69214,-16.3964,-82.6099,-56.7755,-8.60787,2.50003,-8.69214,16.3964,82.6099,-56.7755,-8.60787,2.50003,0.234696,-73.3901,-91.5644,0.234696,73.3901,91.5644,-1537.753296,29.822838,1142.618896
694,,,,-8.68281,-16.4234,-82.6212,-56.72,-8.62872,2.48521,-8.68281,16.4234,82.6212,-56.72,-8.62872,2.48521,0.120461,-73.359,-91.6787,0.120461,73.359,91.6787,-1537.716675,29.801283,1142.604248
695,,,,-8.73617,-16.4361,-82.6155,-56.7267,-8.64979,2.49688,-8.73617,16.4361,82.6155,-56.7267,-8.64979,2.49688,0.108615,-73.3774,-91.728,0.108615,73.3774,91.728,-1537.728394,29.806128,1142.601685
696,,,,-8.7431,-16.4651,-82.6333,-56.6943,-8.63955,2.5061,-8.7431,16.4651,82.6333,-56.6943,-8.63955,2.5061,0.0935248,-73.3723,-91.7459,0.0935248,73.3723,91.7459,-1537.762085,29.820747,1142.603638
697,,,,-8.68456,-16.496,-82.6635,-56.6358,-8.61038,2.44765,-8.68456,16.496,82.6635,-56.6358,-8.61038,2.44765,0.0487353,-73.343,-91.8001,0.0487353,73.343,91.8001,-1537.781372,29.847538,1142.61145
698,,,,-8.62915,-16.4878,-82.6874,-56.6263,-8.59283,2.39116,-8.62915,16.4878,82.6874,-56.6263,-8.59283,2.39116,-0.00795625,-73.3234,-91.8691,-0.00795625,73.3234,91.8691,-1537.796509,29.842205,1142.641602
699,,,,-8.64835,-16.5048,-82.7108,-56.6442,-8.59935,2.39825,-8.64835,16.5048,82.7108,-56.6442,-8.59935,2.39825,-0.0920617,-73.354,-91.9771,-0.0920617,73.354,91.9771,-1537.753296,29.820339,1142.626343
700,,,,-8.66879,-16.5399,-82.7311,-56.6244,-8.58189,2.41613,-8.66879,16.5399,82.7311,-56.6244,-8.58189,2.41613,-0.0820058,-73.3676,-91.9787,-0.0820058,73.3676,91.9787,-1537.729614,29.785543,1142.616455
701,,,,-8.70835,-16.5943,-82.7425,-56.5744,-8.58944,2.4405,-8.70835,16.5943,82.7425,-56.5744,-8.58944,2.4405,-0.116301,-73.3697,-92.0263,-0.116301,73.3697,92.0263,-1537.719727,29.788651,1142.612793
702,,,,-8.61525,-16.5887,-82.7909,-56.5931,-8.57945,2.35802,-8.61525,16.5887,82.7909,-56.5931,-8.57945,2.35802,-0.316368,-73.3763,-92.2402,-0.316368,73.3763,92.2402,-1537.725464,29.813993,1142.600342
703,,,,-8.61724,-16.6016,-82.8146,-56.5622,-8.61055,2.38052,-8.61724,16.6016,82.8146,-56.5622,-8.61055,2.38052,-0.488892,-73.3525,-92.3937,-0.488892,73.3525,92.3937,-1537.768066,29.844398,1142.601685
704,,,,-8.70609,-16.6358,-82.7928,-56.4392,-8.69345,2.45675,-8.70609,16.6358,82.7928,-56.4392,-8.69345,2.45675,-0.607661,-73.2614,-92.4875,-0.607661,73.2614,92.4875,-1537.797974,29.851606,1142.626953
705,,,,-8.68,-16.6425,-82.7843,-56.4208,-8.72935,2.44208,-8.68,16.6425,82.7843,-56.4208,-8.72935,2.44208,-0.731578,-73.2481,-92.5887,-0.731578,73.2481,92.5887,-1537.763306,29.844776,1142.614136
706,,,,-8.71148,-16.6459,-82.7595,-56.4559,-8.77522,2.45052,-8.71148,16.6459,82.7595,-56.4559,-8.77522,2.45052,-0.800581,-73.2859,-92.6685,-0.800581,73.2859,92.6685,-1537.752686,29.791798,1142.62085
707,,,,-8.79447,-16.657,-82.7506,-56.3886,-8.82472,2.48179,-8.79447,16.657,82.7506,-56.3886,-8.82472,2.48179,-0.848532,-73.2275,-92.748,-0.848532,73.2275,92.748,-1537.743652,29.79446,1142.612183
708,,,,-8.82053,-16.6278,-82.7598,-56.3915,-8.82394,2.53726,-8.82053,16.6278,82.7598,-56.3915,-8.82394,2.53726,-0.830707,-73.2002,-92.7045,-0.830707,73.2002,92.7045,-1537.747803,29.807148,1142.602295
709,,,,-8.74154,-16.5208,-82.757,-56.4029,-8.83012,2.47878,-8.74154,16.5208,82.757,-56.4029,-8.83012,2.47878,-0.86739,-73.1058,-92.7175,-0.86739,73.1058,92.7175,-1537.793701,29.847942,1142.618652
710,,,,-8.76274,-16.4531,-82.7573,-56.4497,-8.87682,2.52352,-8.76274,16.4531,82.7573,-56.4497,-8.87682,2.52352,-0.984145,-73.0807,-92.8088,-0.984145,73.0807,92.8088,-1537.815918,29.861961,1142.627686
711,,,,-8.68553,-16.3331,-82.8119,-56.6017,-8.80897,2.52002,-8.68553,16.3331,82.8119,-56.6017,-8.80897,2.52002,-0.964706,-73.1095,-92.7671,-0.964706,73.1095,92.7671,-1537.794434,29.843143,1142.625854
712,,,,-8.58241,-16.221,-82.8791,-56.6632,-8.75468,2.47184,-8.58241,16.221,82.8791,-56.6632,-8.75468,2.47184,-1.02999,-73.0537,-92.8195,-1.02999,73.0537,92.8195,-1537.747681,29.817478,1142.624023
713,,,,-8.49676,-16.0794,-82.896,-56.8335,-8.72263,2.44156,-8.49676,16.0794,82.896,-56.8335,-8.72263,2.44156,-1.02967,-73.0819,-92.7957,-1.02967,73.0819,92.7957,-1537.734863,29.798347,1142.625244
714,,,,-8.34057,-16.0324,-82.9226,-56.8582,-8.64892,2.38245,-8.34057,16.0324,82.9226,-56.8582,-8.64892,2.38245,-0.991363,-73.0622,-92.6846,-0.991363,73.0622,92.6846,-1537.760254,29.798548,1142.61853
715,,,,-8.2794,-15.9798,-82.9139,-56.9277,-8.62574,2.36409,-8.2794,15.9798,82.9139,-56.9277,-8.62574,2.36409,-0.941233,-73.0822,-92.5998,-0.941233,73.0822,92.5998,-1537.810181,29.825581,1142.623779
716,,,,-8.09934,-15.9138,-82.9553,-57.0124,-8.55014,2.28315,-8.09934,15.9138,82.9553,-57.0124,-8.55014,2.28315,-0.970306,-73.1007,-92.5682,-0.970306,73.1007,92.5682,-1537.820557,29.851807,1142.625732
717,,,,-7.89977,-15.8569,-82.9829,-57.0969,-8.4127,2.19186,-7.89977,15.8569,82.9829,-57.0969,-8.4127,2.19186,-0.771777,-73.1348,-92.3033,-0.771777,73.1348,92.3033,-1537.783936,29.843317,1142.619629
718,,,,-7.84518,-15.888,-82.9585,-57.0538,-8.47309,2.10756,-7.84518,15.888,82.9585,-57.0538,-8.47309,2.10756,-0.967855,-73.1218,-92.5049,-0.967855,73.1218,92.5049,-1537.755981,29.816845,1142.610962
719,,,,-7.82933,-15.9463,-82.9331,-57.002,-8.51651,2.09945,-7.82933,15.9463,82.9331,-57.002,-8.51651,2.09945,-1.07551,-73.1286,-92.5822,-1.07551,73.1286,92.5822,-1537.726196,29.79425,1142.611816
720,,,,-7.70434,-15.9726,-82.9369,-56.998,-8.46832,2.00429,-7.70434,15.9726,82.9369,-56.998,-8.46832,2.00429,-1.05775,-73.1539,-92.5433,-1.05775,73.1539,92.5433,-1537.736328,29.795361,1142.607544
721,,,,-7.68575,-16.0542,-82.9708,-56.9786,-8.49646,2.02228,-7.68575,16.0542,82.9708,-56.9786,-8.49646,2.02228,-1.30682,-73.2082,-92.765,-1.30682,73.2082,92.765,-1537.764648,29.81513,1142.626099
722,,,,-7.72932,-16.1297,-82.9737,-57.0076,-8.5394,2.08515,-7.72932,16.1297,82.9737,-57.0076,-8.5394,2.08515,-1.46844,-73.3072,-92.908,-1.46844,73.3072,92.908,-1537.785156,29.849566,1142.626099
723,,,,-7.58291,-16.1662,-83.0107,-57.0117,-8.50946,1.96098,-7.58291,16.1662,83.0107,-57.0117,-8.50946,1.96098,-1.63837,-73.3441,-93.0768,-1.63837,73.3441,93.0768,-1537.797607,29.85008,1142.622314
724,,,,-7.75694,-16.2768,-83.0347,-56.9499,-8.57879,2.11168,-7.75694,16.2768,83.0347,-56.9499,-8.57879,2.11168,-1.816,-73.3823,-93.272,-1.816,73.3823,93.272,-1537.752808,29.841848,1142.62085
725,,,,-7.73074,-16.3096,-83.0682,-56.975,-8.59545,2.05968,-7.73074,16.3096,83.0682,-56.975,-8.59545,2.05968,-2.0238,-73.4324,-93.5214,-2.0238,73.4324,93.5214,-1537.719604,29.782997,1142.606323
726,,,,-7.79736,-16.3477,-83.1129,-57.0073,-8.60704,2.10485,-7.79736,16.3477,83.1129,-57.0073,-8.60704,2.10485,-2.16065,-73.4933,-93.7021,-2.16065,73.4933,93.7021,-1537.717041,29.77804,1142.602661
727,,,,-7.88648,-16.4007,-83.1666,-56.9877,-8.62398,2.1798,-7.88648,16.4007,83.1666,-56.9877,-8.62398,2.1798,-2.31142,-73.5153,-93.8857,-2.31142,73.5153,93.8857,-1537.74707,29.804892,1142.613159
728,,,,-7.92661,-16.4611,-83.228,-56.9759,-8.60129,2.21211,-7.92661,16.4611,83.228,-56.9759,-8.60129,2.21211,-2.40229,-73.5552,-94.0134,-2.40229,73.5552,94.0134,-1537.775391,29.83762,1142.613159
729,,,,-7.88946,-16.5485,-83.2966,-56.9011,-8.5531,2.16838,-7.88946,16.5485,83.2966,-56.9011,-8.5531,2.16838,-2.49465,-73.5611,-94.1404,-2.49465,73.5611,94.1404,-1537.777344,29.827766,1142.616211
730,,,,-7.93271,-16.6392,-83.35,-56.8569,-8.55262,2.18935,-7.93271,16.6392,83.35,-56.8569,-8.55262,2.18935,-2.6439,-73.5975,-94.331,-2.6439,73.5975,94.331,-1537.769531,29.820988,1142.614136
731,,,,-7.96842,-16.7194,-83.4226,-56.7762,-8.53941,2.20749,-7.96842,16.7194,83.4226,-56.7762,-8.53941,2.20749,-2.79074,-73.5857,-94.5195,-2.79074,73.5857,94.5195,-1537.731689,29.794451,1142.596436
732,,,,-7.97604,-16.7967,-83.4967,-56.7387,-8.53674,2.19321,-7.97604,16.7967,83.4967,-56.7387,-8.53674,2.19321,-3.02319,-73.6117,-94.8028,-3.02319,73.6117,94.8028,-1537.694092,29.805763,1142.593262
733,,,,-8.06309,-16.8992,-83.5596,-56.7256,-8.57559,2.25668,-8.06309,16.8992,83.5596,-56.7256,-8.57559,2.25668,-3.31799,-73.6829,-95.1435,-3.31799,73.6829,95.1435,-1537.72583,29.84449,1142.614746
734,,,,-8.13104,-16.9845,-83.6176,-56.7038,-8.60143,2.35778,-8.13104,16.9845,83.6176,-56.7038,-8.60143,2.35778,-3.55858,-73.7306,-95.3715,-3.55858,73.7306,95.3715,-1537.802124,29.892134,1142.607544
735,,,,-8.17389,-17.1156,-83.7127,-56.6082,-8.5799,2.43588,-8.17389,17.1156,83.7127,-56.6082,-8.5799,2.43588,-3.76268,-73.7496,-95.5754,-3.76268,73.7496,95.5754,-1537.814941,29.929543,1142.62146
736,,,,-8.22992,-17.2257,-83.7877,-56.5677,-8.55695,2.50084,-8.22992,17.2257,83.7877,-56.5677,-8.55695,2.50084,-3.90274,-73.806,-95.74,-3.90274,73.806,95.74,-1537.727417,29.932148,1142.623657
737,,,,-8.29161,-17.3156,-83.865,-56.5079,-8.56825,2.57898,-8.29161,17.3156,83.865,-56.5079,-8.56825,2.57898,-4.14162,-73.818,-95.9891,-4.14162,73.818,95.9891,-1537.731934,29.903582,1142.617676
738,,,,-8.32795,-17.3831,-83.9193,-56.4866,-8.57896,2.63655,-8.32795,17.3831,83.9193,-56.4866,-8.57896,2.63655,-4.34083,-73.8501,-96.1883,-4.34083,73.8501,96.1883,-1537.726074,29.886244,1142.615234
739,,,,-8.4152,-17.3831,-83.975,-56.5269,-8.64138,2.70756,-8.4152,17.3831,83.975,-56.5269,-8.64138,2.70756,-4.66031,-73.8679,-96.5444,-4.66031,73.8679,96.5444,-1537.728516,29.911146,1142.606689
740,,,,-8.39402,-17.3847,-84.0472,-56.5316,-8.63272,2.71354,-8.39402,17.3847,84.0472,-56.5316,-8.63272,2.71354,-4.86473,-73.8596,-96.7546,-4.86473,73.8596,96.7546,-1537.707642,29.911852,1142.602661
741,,,,-8.38934,-17.3492,-84.1423,-56.5977,-8.59311,2.73736,-8.38934,17.3492,84.1423,-56.5977,-8.59311,2.73736,-5.01661,-73.8752,-96.9316,-5.01661,73.8752,96.9316,-1537.727295,29.936199,1142.617798
742,,,,-8.40219,-17.3229,-84.2078,-56.65,-8.62357,2.76903,-8.40219,17.3229,84.2078,-56.65,-8.62357,2.76903,-5.31312,-73.8808,-97.2389,-5.31312,73.8808,97.2389,-1537.782593,29.910603,1142.622314
743,,,,-8.41227,-17.2973,-84.2664,-56.7842,-8.60708,2.7977,-8.41227,17.2973,84.2664,-56.7842,-8.60708,2.7977,-5.47869,-73.9761,-97.4292,-5.47869,73.9761,97.4292,-1537.770752,29.885929,1142.601685
744,,,,-8.37115,-17.2715,-84.3503,-56.8775,-8.5914,2.80312,-8.37115,17.2715,84.3503,-56.8775,-8.5914,2.80312,-5.74842,-74.0252,-97.7012,-5.74842,74.0252,97.7012,-1537.740723,29.845299,1142.60376
745,,,,-8.37187,-17.2468,-84.414,-56.9783,-8.569,2.84628,-8.37187,17.2468,84.414,-56.9783,-8.569,2.84628,-5.9007,-74.0885,-97.8529,-5.9007,74.0885,97.8529,-1537.729126,29.8585,1142.594116
746,,,,-8.36724,-17.2405,-84.4719,-57.0565,-8.56357,2.88206,-8.36724,17.2405,84.4719,-57.0565,-8.56357,2.88206,-6.10428,-74.1455,-98.0508,-6.10428,74.1455,98.0508,-1537.766724,29.876392,1142.611206
747,,,,-8.32261,-17.2465,-84.5166,-57.0669,-8.54546,2.88705,-8.32261,17.2465,84.5166,-57.0669,-8.54546,2.88705,-6.22856,-74.1542,-98.1484,-6.22856,74.1542,98.1484,-1537.7677,29.919874,1142.621338
748,,,,-8.32348,-17.2746,-84.5199,-57.085,-8.57965,2.9263,-8.32348,17.2746,84.5199,-57.085,-8.57965,2.9263,-6.39834,-74.1917,-98.2798,-6.39834,74.1917,98.2798,-1537.762207,29.945436,1142.59314
749,,,,-8.2896,-17.3002,-84.5076,-57.118,-8.58682,2.90619,-8.2896,17.3002,84.5076,-57.118,-8.58682,2.90619,-6.46802,-74.25,-98.3345,-6.46802,74.25,98.3345,-1537.752808,29.987453,1142.597656
750,,,,-8.29153,-17.34,-84.5092,-57.1208,-8.61437,2.91311,-8.29153,17.34,84.5092,-57.1208,-8.61437,2.91311,-6.60851,-74.2854,-98.4686,-6.60851,74.2854,98.4686,-1537.710571,29.940247,1142.59668
751,,,,-8.2834,-17.3919,-84.4855,-57.1638,-8.66688,2.92058,-8.2834,17.3919,84.4855,-57.1638,-8.66688,2.92058,-6.81574,-74.3726,-98.6503,-6.81574,74.3726,98.6503,-1537.688965,29.967314,1142.585083
752,,,,-8.32146,-17.4265,-84.4622,-57.1943,-8.70915,2.93313,-8.32146,17.4265,84.4622,-57.1943,-8.70915,2.93313,-6.91652,-74.4328,-98.766,-6.91652,74.4328,98.766,-1537.696411,29.993347,1142.598877
753,,,,-8.36148,-17.4574,-84.476,-57.2176,-8.73345,2.99233,-8.36148,17.4574,84.476,-57.2176,-8.73345,2.99233,-7.05376,-74.4767,-98.8907,-7.05376,74.4767,98.8907,-1537.720825,30.041204,1142.604248
754,,,,-8.28451,-17.5262,-84.5127,-57.2035,-8.68463,2.9443,-8.28451,17.5262,84.5127,-57.2035,-8.68463,2.9443,-7.11775,-74.5301,-98.9486,-7.11775,74.5301,98.9486,-1537.779297,30.073587,1142.609009
755,,,,-8.27383,-17.5755,-84.559,-57.1894,-8.64117,2.96396,-8.27383,17.5755,84.559,-57.1894,-8.64117,2.96396,-7.14547,-74.5613,-98.9715,-7.14547,74.5613,98.9715,-1537.753296,30.071543,1142.601685
756,,,,-8.2447,-17.6091,-84.5911,-57.2079,-8.62463,2.95397,-8.2447,17.6091,84.5911,-57.2079,-8.62463,2.95397,-7.25801,-74.6068,-99.0843,-7.25801,74.6068,99.0843,-1537.700439,30.028849,1142.582642
757,,,,-8.28429,-17.6603,-84.6291,-57.1906,-8.6139,3.01745,-8.28429,17.6603,84.6291,-57.1906,-8.6139,3.01745,-7.33042,-74.6319,-99.1502,-7.33042,74.6319,99.1502,-1537.708496,29.994268,1142.586914
758,,,,-8.37497,-17.6796,-84.6285,-57.2399,-8.64414,3.14482,-8.37497,17.6796,84.6285,-57.2399,-8.64414,3.14482,-7.40779,-74.6918,-99.1933,-7.40779,74.6918,99.1933,-1537.7052,29.977211,1142.603516
759,,,,-8.40045,-17.6604,-84.6489,-57.2715,-8.67744,3.18864,-8.40045,17.6604,84.6489,-57.2715,-8.67744,3.18864,-7.57397,-74.6915,-99.3487,-7.57397,74.6915,99.3487,-1537.752686,30.013632,1142.622681
760,,,,-8.4847,-17.6567,-84.6543,-57.271,-8.6897,3.30346,-8.4847,17.6567,84.6543,-57.271,-8.6897,3.30346,-7.54717,-74.6833,-99.2918,-7.54717,74.6833,99.2918,-1537.759033,30.051697,1142.607178
761,,,,-8.56064,-17.6299,-84.6568,-57.2868,-8.70084,3.38736,-8.56064,17.6299,84.6568,-57.2868,-8.70084,3.38736,-7.5059,-74.6697,-99.2431,-7.5059,74.6697,99.2431,-1537.737305,30.075966,1142.604248
762,,,,-8.62114,-17.5855,-84.6959,-57.3269,-8.64519,3.47289,-8.62114,17.5855,84.6959,-57.3269,-8.64519,3.47289,-7.34666,-74.6676,-99.086,-7.34666,74.6676,99.086,-1537.702637,30.058567,1142.60437
763,,,,-8.71315,-17.5514,-84.7169,-57.3384,-8.66093,3.57684,-8.71315,17.5514,84.7169,-57.3384,-8.66093,3.57684,-7.35178,-74.6369,-99.0862,-7.35178,74.6369,99.0862,-1537.650146,30.034048,1142.594116
764,,,,-8.80453,-17.5202,-84.7269,-57.3795,-8.67144,3.69322,-8.80453,17.5202,84.7269,-57.3795,-8.67144,3.69322,-7.33141,-74.6416,-99.0475,-7.33141,74.6416,99.0475,-1537.648804,30.037298,1142.602783
765,,,,-8.89817,-17.4781,-84.7204,-57.4,-8.71608,3.8244,-8.89817,17.4781,84.7204,-57.4,-8.71608,3.8244,-7.35648,-74.6128,-99.0273,-7.35648,74.6128,99.0273,-1537.682861,30.060009,1142.606445
766,,,,-8.96556,-17.4234,-84.7425,-57.4593,-8.72782,3.9426,-8.96556,17.4234,84.7425,-57.4593,-8.72782,3.9426,-7.39278,-74.6089,-99.0257,-7.39278,74.6089,99.0257,-1537.702271,30.099855,1142.608398
767,,,,-8.99031,-17.3791,-84.7732,-57.4974,-8.71008,3.99831,-8.99031,17.3791,84.7732,-57.4974,-8.71008,3.99831,-7.38238,-74.5989,-99.0026,-7.38238,74.5989,99.0026,-1537.707153,30.104126,1142.598633
768,,,,-8.99679,-17.3417,-84.7771,-57.4833,-8.68498,3.99129,-8.99679,17.3417,84.7771,-57.4833,-8.68498,3.99129,-7.24585,-74.5539,-98.8815,-7.24585,74.5539,98.8815,-1537.657227,30.080448,1142.593384
769,,,,-8.98397,-17.3129,-84.7689,-57.4642,-8.6646,3.97554,-8.98397,17.3129,84.7689,-57.4642,-8.6646,3.97554,-7.1148,-74.5145,-98.7492,-7.1148,74.5145,98.7492,-1537.656982,30.015287,1142.57251
770,,,,-8.99038,-17.3193,-84.7438,-57.3851,-8.67994,3.97526,-8.99038,17.3193,84.7438,-57.3851,-8.67994,3.97526,-7.03109,-74.4477,-98.6501,-7.03109,74.4477,98.6501,-1537.685303,29.959457,1142.595215
771,,,,-8.93667,-17.3041,-84.7466,-57.3959,-8.65569,3.9518,-8.93667,17.3041,84.7466,-57.3959,-8.65569,3.9518,-6.99848,-74.4481,-98.5924,-6.99848,74.4481,98.5924,-1537.701904,29.97694,1142.60144
772,,,,-8.88101,-17.2704,-84.7201,-57.3663,-8.63249,3.89583,-8.88101,17.2704,84.7201,-57.3663,-8.63249,3.89583,-6.83394,-74.3989,-98.4153,-6.83394,74.3989,98.4153,-1537.676514,30.020771,1142.615723
773,,,,-8.82988,-17.2164,-84.6887,-57.4271,-8.61561,3.8819,-8.82988,17.2164,84.6887,-57.4271,-8.61561,3.8819,-6.72496,-74.4173,-98.2635,-6.72496,74.4173,98.2635,-1537.650146,30.044691,1142.59375
774,,,,-8.77994,-17.1702,-84.6544,-57.3812,-8.63469,3.829,-8.77994,17.1702,84.6544,-57.3812,-8.63469,3.829,-6.66187,-74.3331,-98.179,-6.66187,74.3331,98.179,-1537.650269,30.02037,1142.585571
