,,yoshinari:LFHD,,,yoshinari:RFHD,,,yoshinari:LBHD,,,yoshinari:RBHD,,,yoshinari:C7,,,yoshinari:T10,,,yoshinari:CLAV,,,yoshinari:STRN,,,yoshinari:RBAK,,,yoshinari:LSHO,,,yoshinari:LUPA,,,yoshinari:LELB,,,yoshinari:LFRM,,,yoshinari:LWRA,,,yoshinari:LWRB,,,yoshinari:LFIN,,,yoshinari:RSHO,,,yoshinari:RUPA,,,yoshinari:RELB,,,yoshinari:RFRM,,,yoshinari:RWRA,,,yoshinari:RWRB,,,yoshinari:RFIN,,,yoshinari:LASI,,,yoshinari:RASI,,,yoshinari:LPSI,,,yoshinari:RPSI,,,yoshinari:LTHI,,,yoshinari:LKNE,,,yoshinari:LTIB,,,yoshinari:LANK,,,yoshinari:LHEE,,,yoshinari:LTOE,,,yoshinari:RTHI,,,yoshinari:RKNE,,,yoshinari:RTIB,,,yoshinari:RANK,,,yoshinari:RHEE,,,yoshinari:RTOE,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
608,0,-2750.007080,-725.729004,1644.154053,-2695.023926,-824.253174,1639.389282,,,,-2848.354492,-888.673279,1641.656128,,,,,,,-2752.182373,-796.767578,1323.153076,-2736.388672,-792.807922,1160.408325,,,,-2832.589355,-655.010559,1409.448364,-2810.765137,-583.545654,1200.097168,-2857.886475,-541.497375,1109.043457,-2862.220459,-526.624939,1048.643311,-2798.363037,-529.440247,872.949402,,,,-2853.257324,-470.521759,808.170715,-2826.511230,-969.209290,1390.479370,-2834.912354,-1036.929565,1158.901855,-2814.104492,-1049.728149,1082.079712,-2762.778809,-1057.360352,960.676147,-2716.116211,-1049.644653,861.939270,,,,-2741.992188,-1093.241577,794.752380,-2806.252930,-669.093445,987.041382,-2813.795166,-906.127869,986.851685,,,,,,,,,,-2768.110840,-618.793396,522.995789,-2829.026123,-612.511780,422.396118,-2938.778320,-667.562012,206.836731,,,,-2791.495117,-722.270081,158.696777,-2874.390869,-959.455872,645.104614,-2886.227539,-939.948242,523.883179,-2939.629883,-930.594116,337.369080,-2977.574951,-883.556519,200.791245,,,,-2837.344727,-831.501831,137.995697,-142.714462,1266.416870,1112.299438,-81.979927,1307.409668,1032.496094,-188.867661,1325.135620,1037.100708,-125.283241,1370.329224,1031.955444,-104.839973,1201.836914,1037.587891,-39.304314,1243.224121,1033.848999
609,0,-2739.325928,-728.025330,1646.203491,-2675.603760,-826.834717,1639.172607,,,,-2833.329346,-890.918701,1641.499634,,,,,,,-2737.612305,-798.661133,1322.533325,-2720.895508,-793.999023,1160.107544,,,,-2819.611084,-657.085144,1410.453125,-2796.485840,-584.376892,1199.971313,-2845.718994,-542.929993,1110.068848,-2847.825684,-528.301208,1049.547241,-2786.082275,-529.172363,873.197083,,,,-2845.516113,-474.252502,808.228699,-2811.728027,-971.110535,1389.885376,-2817.689453,-1039.655151,1158.535522,-2795.500977,-1053.054932,1082.378052,-2741.459961,-1061.838989,963.536743,-2691.562988,-1053.229492,865.829102,,,,-2713.478516,-1096.719727,798.136230,-2790.638428,-670.244934,987.148682,-2798.269287,-907.173584,986.396851,,,,,,,-2852.127197,-591.835449,854.268127,-2746.798584,-621.041321,524.654602,-2800.229004,-615.151978,420.228241,-2892.436279,-672.487793,196.560043,,,,-2740.949951,-725.845825,160.947784,-2867.780273,-960.185913,644.717224,-2882.763672,-941.325562,523.084778,-2938.986084,-930.392700,337.923706,-2977.316895,-882.567078,201.766815,,,,-2837.370605,-831.487549,137.636932,-143.035568,1266.882690,1112.313599,-82.543510,1308.205444,1032.542603,-189.514297,1325.394653,1037.096680,-126.210777,1370.879395,1032.019287,-104.776932,1202.493286,1037.637573,-39.515682,1244.226196,1033.822754
610,0,-2720.808350,-729.225952,1642.586182,-2665.606445,-826.337341,1638.026733,,,,-2817.907227,-892.855103,1640.232544,,,,,,,-2722.468750,-800.017212,1321.412842,-2706.304443,-795.578491,1158.796265,,,,-2805.425781,-659.251160,1410.424072,-2784.365967,-586.567810,1198.697754,-2831.879150,-543.868042,1109.144165,-2835.377686,-529.207214,1049.630005,-2773.753906,-528.786682,872.638672,,,,-2832.757080,-472.733307,808.604370,-2796.890381,-972.807434,1388.385742,-2800.729004,-1042.147339,1157.897827,-2776.954590,-1055.650146,1081.747437,-2722.442627,-1062.616089,964.343445,-2667.885010,-1057.320435,869.085938,,,,-2691.648193,-1098.521973,799.322754,-2775.103516,-671.516602,985.479004,-2784.558594,-908.251282,986.220886,,,,,,,-2835.142578,-593.466064,852.997925,-2725.696533,-623.098267,525.893982,-2772.293945,-618.360840,417.662445,-2846.147461,-677.517517,186.538361,,,,-2692.258301,-730.071594,163.415451,-2860.738770,-960.037842,643.442993,-2879.184326,-942.246826,522.713013,-2938.124268,-930.025330,338.099548,-2977.135742,-881.334167,202.109100,,,,-2836.699219,-831.715942,137.478043,-143.350525,1267.390137,1112.309570,-83.109627,1309.018066,1032.470581,-190.164413,1325.652344,1037.094971,-127.161949,1371.448120,1032.057129,-104.731064,1203.223633,1037.622192,-39.734879,1245.256958,1033.782959
611,0,-2710.686768,-731.430359,1643.830200,-2650.378662,-828.468201,1637.084106,,,,-2802.604004,-894.776611,1638.232788,,,,,,,-2707.356201,-801.416260,1319.927490,-2691.005615,-796.357971,1157.186035,,,,-2791.129639,-661.085327,1408.606567,-2769.688965,-586.752441,1197.756836,-2818.876953,-544.762512,1108.538696,-2821.749756,-529.682312,1048.112061,-2762.408936,-528.132812,871.378357,,,,-2825.401123,-475.873322,806.294250,-2782.210693,-974.174927,1386.545898,-2783.517578,-1044.158203,1156.318726,-2758.754395,-1058.222656,1080.768555,-2701.391357,-1065.910400,965.266357,-2644.404297,-1060.718994,871.616516,,,,-2666.343018,-1101.929199,801.059753,-2759.443115,-672.758301,983.439636,-2768.684326,-909.799011,983.489136,,,,,,,-2819.333252,-594.623779,851.176758,-2707.064209,-627.117798,525.055542,-2745.337158,-622.003601,415.084106,,,,,,,-2644.181641,-733.223389,165.853241,-2852.654297,-961.578308,642.451538,-2874.768799,-943.016052,521.773560,-2936.910645,-929.271118,337.773163,-2976.537598,-880.510315,202.595276,,,,-2836.963379,-831.497803,137.560562,-143.675476,1267.899902,1112.310425,-83.635315,1309.761230,1032.444580,-190.757492,1325.859131,1037.066162,-128.087708,1371.997681,1032.123291,-104.655586,1203.899292,1037.653076,-39.931145,1246.309204,1033.751587
612,0,-2696.326172,-732.822449,1641.817871,-2630.064697,-831.130798,1633.632568,,,,-2788.322998,-896.548706,1636.449097,,,,,,,-2692.997070,-802.582886,1317.271240,-2675.003418,-796.841125,1155.068848,,,,-2777.123535,-662.374939,1406.584961,-2755.283203,-586.756897,1196.336426,-2805.592041,-545.574219,1107.108765,-2808.717285,-530.233521,1046.643311,-2750.107422,-527.955444,869.371460,,,,-2812.016846,-474.214935,805.386597,-2766.649170,-975.349121,1383.286377,-2766.377197,-1045.881958,1154.020996,-2740.937256,-1060.479858,1079.434082,-2678.402588,-1070.382812,964.573059,-2621.770020,-1063.772217,873.073914,,,,-2641.964111,-1106.045898,802.500366,-2745.040283,-673.205261,980.446594,-2752.650879,-911.093994,981.300293,,,,,,,-2805.088867,-595.815308,847.914490,-2688.440186,-630.616760,524.220276,-2719.109863,-626.134888,412.094635,,,,,,,-2598.560791,-736.039673,170.387375,-2843.754395,-961.415710,640.128357,-2869.268311,-943.559631,520.082397,-2933.789062,-929.550720,337.923706,-2975.367920,-880.001404,202.980255,,,,-2836.790771,-831.177307,137.274567,-143.898666,1268.287598,1112.268311,-84.107224,1310.421143,1032.405640,-191.283768,1325.991333,1037.028931,-128.962463,1372.506348,1032.146484,-104.574043,1204.558960,1037.625488,-40.093018,1247.315552,1033.693970
613,0,-2681.539795,-734.070496,1639.014526,-2618.971680,-832.619019,1633.904785,,,,-2773.035400,-897.977173,1633.399170,,,,,,,-2677.368652,-803.244751,1315.032104,-2660.243408,-798.398682,1152.381592,,,,-2762.805176,-663.527039,1403.680176,-2742.057861,-586.989502,1193.165039,-2791.632080,-545.875244,1104.110107,-2795.633789,-530.733337,1044.344482,-2737.071533,-527.215515,866.913391,,,,-2802.020996,-475.330750,802.164673,-2750.883789,-976.515442,1380.069214,-2749.703613,-1047.349243,1151.690918,-2724.270996,-1062.306030,1077.864868,-2660.941895,-1071.005737,963.690186,-2602.213623,-1066.765991,872.930115,,,,-2618.928711,-1109.334473,802.443359,-2726.394775,-674.444153,978.012939,-2736.648926,-912.428894,978.539124,,,,,,,-2789.009521,-596.666748,843.934753,-2670.893311,-634.923279,520.433655,-2694.270020,-630.560791,408.459351,-2709.219238,-689.527649,166.456009,,,,-2553.153564,-738.166382,175.235336,-2833.633301,-961.491882,638.533630,-2862.724609,-944.256042,519.258667,-2930.202393,-929.490784,337.753540,-2974.160400,-879.475098,203.590988,,,,-2836.346680,-830.894653,136.960037,-144.153229,1268.648804,1112.250122,-84.585297,1311.087036,1032.391602,-191.796478,1326.069214,1036.995483,-129.745377,1372.896973,1032.061646,-104.469841,1205.143188,1037.571533,-40.207146,1248.208130,1033.664917
614,0,-2667.899902,-735.016174,1636.696289,-2601.903809,-833.136169,1629.239746,,,,-2759.284668,-899.330078,1630.925781,,,,,,,-2661.884033,-803.464478,1312.228149,-2643.766602,-798.259521,1149.508545,,,,-2748.943115,-664.266663,1400.816772,-2728.094971,-587.080139,1190.353760,-2778.521240,-546.368469,1101.526489,-2782.074463,-531.167297,1041.300781,-2724.139893,-526.567322,863.723267,,,,-2790.078613,-475.833130,799.712708,-2735.941406,-977.237549,1377.259033,-2732.700195,-1048.723877,1148.628662,-2706.489014,-1064.200684,1075.042358,-2639.473389,-1075.015015,962.960876,-2579.351807,-1069.623169,872.223816,,,,-2595.886475,-1113.848267,803.687195,-2709.201416,-675.240234,974.047363,-2719.504883,-912.979492,975.555908,,,,,,,-2772.288330,-597.636597,839.914368,-2654.286865,-639.437927,516.711975,-2670.302246,-635.043518,404.713348,-2666.520264,-694.631348,162.011337,,,,-2510.014160,-739.955200,181.821655,-2822.683350,-961.479004,636.666077,-2855.499756,-944.557434,517.532288,-2926.504639,-929.262024,337.819122,-2972.637207,-879.075012,204.631989,,,,-2836.276855,-830.664612,135.996811,-144.420288,1268.976318,1112.266724,-85.081902,1311.761963,1032.411621,-192.361664,1326.183594,1037.027466,-130.535492,1373.309448,1032.016602,-104.375801,1205.668579,1037.589722,-40.309032,1249.061768,1033.759644
615,0,-2654.004639,-735.632202,1633.862915,-2592.846436,-831.145996,1626.961304,,,,-2743.998047,-900.258606,1626.964111,,,,,,,-2646.083008,-803.917297,1309.362671,-2626.645020,-798.298767,1147.229492,,,,-2734.779785,-664.761719,1397.664307,-2714.380371,-586.898743,1187.375366,-2764.936035,-547.002136,1098.083984,-2768.138428,-531.897278,1037.428223,-2710.994629,-525.454346,860.546387,,,,-2777.509277,-475.763184,796.007263,-2719.958008,-977.752502,1373.572632,-2715.378906,-1050.073975,1145.093872,-2688.850342,-1065.915527,1072.153198,-2620.240723,-1076.947510,960.638672,-2560.869141,-1071.505005,871.538086,,,,-2574.883545,-1117.172363,802.970154,-2691.510742,-675.750610,970.299255,-2701.441406,-913.432800,972.705933,,,,,,,-2754.552246,-598.364136,834.832886,-2636.762207,-643.913391,512.770996,-2646.677979,-639.663086,400.937256,-2627.128174,-701.439209,160.028549,,,,-2469.693848,-742.277710,189.175949,-2811.306396,-961.217896,634.664307,-2847.929443,-944.441650,516.682373,-2922.595459,-929.321350,338.285278,-2971.316406,-878.903870,205.776855,,,,-2840.095947,-829.200256,135.882736,-144.716324,1269.348022,1112.288086,-85.610130,1312.481079,1032.408691,-192.940659,1326.374023,1037.042236,-131.335785,1373.749390,1032.003052,-104.319473,1206.231812,1037.580322,-40.492924,1249.987915,1033.821533
616,0,-2640.396973,-735.981873,1631.153809,-2571.193604,-833.496765,1622.513062,,,,-2727.096191,-901.070923,1621.505737,,,,,,,-2630.457764,-802.759827,1306.767212,-2610.745850,-796.862793,1144.787109,,,,-2720.191162,-665.044250,1394.025391,-2699.823975,-586.137634,1184.551514,-2751.044922,-547.622803,1094.416260,-2754.784912,-532.345947,1034.320801,-2696.532471,-525.352173,857.005005,,,,-2763.937012,-476.086761,793.794189,-2701.498535,-978.294312,1367.998779,-2698.057617,-1051.233032,1141.445923,-2671.056641,-1067.401978,1068.817139,-2602.791504,-1078.372681,958.468262,-2541.533691,-1073.640015,869.164246,,,,-2555.089355,-1120.102051,801.431152,-2673.543457,-676.029419,966.653137,-2682.778320,-913.393982,969.724243,,,,,,,-2738.011719,-599.939819,829.000427,-2619.906738,-647.224182,508.711151,-2624.267822,-643.699036,397.181152,-2589.390869,-708.460266,158.158157,,,,-2432.917236,-745.246887,196.492477,-2799.598389,-961.067627,632.841614,-2839.284424,-944.767151,515.888062,-2918.247559,-929.815674,338.948334,-2960.562988,-881.737671,209.274185,,,,-2836.078125,-829.938904,136.518967,-144.949814,1269.761597,1112.276978,-86.127914,1313.195435,1032.358398,-193.482239,1326.552734,1037.066650,-132.136978,1374.229004,1031.951172,-104.238327,1206.850952,1037.600098,-40.664288,1251.006348,1033.802612
617,0,-2626.992432,-735.940002,1628.629028,-2565.308105,-831.721130,1620.801147,,,,-2715.836426,-901.347534,1620.165405,,,,,,,-2614.034668,-802.341309,1303.505981,-2591.635498,-796.951843,1141.251587,,,,-2705.266602,-664.936401,1390.326782,-2685.552002,-585.996521,1180.701294,-2736.516357,-548.132385,1090.176758,-2740.705811,-533.106506,1030.499146,-2682.502930,-525.252930,853.317017,,,,-2750.316650,-476.482819,789.106018,-2687.906982,-978.106812,1366.698975,-2680.458740,-1052.117065,1137.710449,-2653.276367,-1068.612671,1065.312500,-2583.611328,-1080.394165,954.892456,-2523.212402,-1075.948608,866.610962,,,,-2536.464111,-1122.796265,799.059265,-2655.472168,-676.170410,962.641113,-2664.424316,-913.457336,965.756653,,,,,,,-2719.351562,-600.780518,824.426086,-2603.087646,-650.780273,504.110565,-2603.835449,-648.252136,392.928864,-2555.375732,-715.534424,157.674103,-2588.063721,-781.078918,109.684097,-2399.929443,-749.449219,202.105881,-2779.729004,-961.733887,632.266602,-2828.947266,-945.327576,514.335571,-2912.617676,-930.184509,339.283173,-2967.548096,-879.543335,209.234543,,,,-2836.177734,-829.874512,136.140823,-145.248383,1270.198730,1112.284912,-86.617355,1313.942749,1032.443359,-194.096832,1326.779663,1037.069458,-133.008698,1374.764771,1031.901978,-104.195724,1207.548950,1037.598389,-40.866837,1252.059814,1033.810913
618,0,-2612.910400,-735.510742,1625.639526,-2545.772949,-832.543274,1619.400879,,,,-2700.582520,-901.237244,1616.002441,,,,,,,-2596.997314,-801.957886,1300.252930,-2574.610840,-796.537109,1138.732056,,,,-2690.062988,-664.626343,1386.670166,-2670.814697,-585.446655,1176.735229,-2721.884766,-548.672791,1086.164551,-2725.956787,-533.729370,1026.306763,-2667.462158,-525.385742,849.276672,,,,-2735.362793,-477.302307,785.885071,-2670.777344,-977.902222,1363.005615,-2663.173096,-1052.618408,1134.607178,-2635.651855,-1069.578491,1062.036499,-2567.247559,-1081.510864,952.183167,-2505.791992,-1077.630981,863.253906,,,,-2519.067383,-1124.961792,796.248169,-2637.191895,-676.449585,958.207886,-2645.218506,-913.810059,961.876465,,,,,,,-2698.808594,-600.356812,821.012634,-2585.870117,-654.900513,499.860901,-2583.522705,-653.037170,389.692230,-2525.530518,-721.350098,156.291168,,,,-2371.056396,-755.940613,205.021866,-2772.172852,-961.411682,628.142395,-2816.457275,-946.180359,512.734741,-2905.168945,-931.294312,339.949036,-2954.132812,-883.552490,214.435120,,,,-2840.000732,-828.791992,135.495285,-145.579773,1270.668213,1112.254639,-87.139900,1314.733276,1032.466553,-194.702347,1326.976318,1037.072510,-133.892456,1375.283691,1031.910400,-104.200935,1208.242920,1037.616577,-41.120796,1253.130737,1033.668457
619,0,-2598.763672,-734.720520,1623.016479,-2536.903076,-830.126282,1616.944580,,,,-2685.854980,-900.803406,1612.458374,,,,,,,-2579.394775,-800.916504,1297.467407,-2556.238770,-795.072815,1136.381836,,,,-2674.080811,-664.006836,1383.058960,-2655.451904,-585.260681,1172.627441,-2706.834229,-549.211731,1081.923096,-2711.442139,-534.689575,1022.487671,-2652.114746,-525.172974,845.104431,,,,-2720.689453,-478.519989,781.437866,-2652.898193,-977.293152,1359.535645,-2645.623291,-1052.648560,1131.495605,-2618.137451,-1070.107788,1058.963013,-2550.080566,-1082.806274,948.830994,-2489.165527,-1079.368652,859.499695,-2571.152344,-1087.767090,822.271973,-2502.745117,-1126.758789,792.436218,-2618.827881,-676.499512,954.470215,-2625.802490,-913.932068,958.430420,,,,,,,-2679.952637,-601.385681,817.276184,-2565.674561,-658.140625,497.536438,-2562.020996,-657.678650,386.143219,-2501.920654,-727.473450,155.095413,,,,-2348.301514,-764.333313,204.734390,-2750.308594,-963.070007,626.439026,-2801.837402,-947.007507,510.574341,-2896.022461,-932.302917,340.139832,-2960.531738,-881.811646,213.630890,,,,-2835.986328,-829.622253,135.735733,-145.834625,1271.161133,1112.226929,-87.661537,1315.548706,1032.423950,-195.269699,1327.168335,1037.033936,-134.678040,1375.838623,1031.909058,-104.127563,1208.962646,1037.612671,-41.296486,1254.175659,1033.656006
620,0,-2584.657959,-733.615662,1620.688110,-2522.759033,-828.605225,1614.483765,,,,-2670.361816,-899.959106,1608.512451,,,,,,,-2561.322754,-799.805054,1294.487915,-2536.991455,-793.590698,1133.342529,,,,-2657.366211,-662.930115,1379.379639,-2639.405518,-585.072144,1169.104858,-2691.896729,-549.825562,1078.515137,-2696.187744,-535.425293,1018.538574,-2635.909424,-525.437805,841.629944,,,,-2705.092041,-479.976074,777.182495,-2634.824707,-976.270630,1356.492432,-2627.803955,-1052.352661,1128.576538,-2600.613525,-1070.243164,1056.126099,-2533.481201,-1083.548218,945.232422,-2473.219238,-1080.982544,855.482239,-2555.699463,-1088.860474,818.906738,-2487.833984,-1128.398682,788.613342,-2599.175293,-677.006592,950.560425,-2605.686768,-914.275513,955.315186,,,,,,,-2660.663818,-601.946106,813.490845,-2543.048584,-662.644592,494.857147,-2539.681641,-663.017944,383.205719,-2484.528076,-734.353821,150.752075,-2518.604980,-799.025452,102.104416,-2331.426514,-773.949585,199.655197,-2733.436279,-963.541504,623.478210,-2785.050537,-948.536072,508.133759,-2885.364990,-934.263916,340.904449,-2955.364990,-883.967957,216.960968,,,,-2835.373535,-829.400635,135.862473,-145.996964,1271.691162,1112.186768,-88.128807,1316.299683,1032.364258,-195.810349,1327.320923,1037.015991,-135.524078,1376.316772,1031.836304,-104.019142,1209.662476,1037.568970,-41.387051,1255.117432,1033.639282
621,0,-2569.673584,-732.253662,1618.110596,-2507.438721,-826.317383,1614.219238,,,,-2656.171143,-898.834045,1605.735352,,,,,,,-2543.058838,-798.195801,1292.115234,-2517.518066,-793.088745,1130.743042,,,,-2640.308350,-661.510254,1376.022705,-2622.817871,-583.521423,1165.348633,-2675.962158,-550.093811,1074.774780,-2679.589600,-535.906494,1014.067078,-2619.246094,-525.683228,837.872498,,,,-2687.529297,-481.690460,773.753235,-2617.703857,-974.751587,1354.967773,-2610.120361,-1051.690552,1126.359375,-2583.069580,-1069.954468,1053.589233,-2517.242920,-1084.156860,942.005249,-2458.221191,-1082.274536,851.195007,-2541.074463,-1089.349854,815.393555,-2474.080322,-1129.436890,784.793579,-2579.657959,-676.950989,947.856812,-2585.744873,-914.604126,952.350342,,,,-2765.130615,-846.388123,993.298462,-2640.262451,-602.672424,809.727356,-2519.522461,-666.852722,492.934540,-2517.726318,-668.213440,380.153625,-2472.522705,-738.739563,147.438629,-2512.045654,-805.588745,103.327660,-2319.427002,-784.259766,190.035645,-2717.785400,-963.749084,620.152527,-2766.384521,-950.337402,505.859009,-2873.441162,-936.118164,341.690491,-2949.268555,-886.731201,221.050980,,,,-2834.836914,-829.247559,135.609528,-146.333359,1272.032349,1112.203003,-88.676651,1316.949463,1032.382935,-196.429718,1327.406128,1037.026855,-136.462280,1376.671387,1031.822021,-104.006607,1210.204224,1037.556885,-41.588329,1256.023438,1033.662354
622,0,-2554.753662,-730.623840,1616.218994,-2492.195801,-824.815735,1612.468018,,,,-2640.321777,-897.387024,1601.999512,,,,,,,-2524.541992,-796.359497,1289.619507,-2497.957764,-792.117249,1128.623169,,,,-2622.594727,-659.358215,1372.641479,-2605.728027,-582.725464,1161.352661,-2657.108154,-549.734741,1069.142334,-2662.592529,-536.279602,1010.101562,-2602.065430,-526.093262,833.855957,,,,-2670.720215,-483.619537,768.899414,-2598.993164,-972.594238,1352.665649,-2591.860840,-1050.442749,1124.238159,-2565.340576,-1069.193726,1051.181152,-2501.428223,-1084.303955,938.526733,-2443.975098,-1082.421631,846.304016,,,,-2461.375000,-1130.053223,780.519531,-2558.478271,-677.306763,944.651550,-2563.187744,-914.417236,950.654663,,,,,,,-2618.926025,-603.763306,806.583496,-2496.100342,-672.047241,490.323792,-2496.751465,-673.029419,376.854218,-2464.202148,-743.690247,143.429199,-2511.573242,-808.596985,106.757088,-2311.816895,-795.735229,177.745514,-2696.284912,-965.270142,617.263245,-2745.529297,-951.760010,502.902618,-2859.629395,-938.811340,342.833893,-2941.290527,-891.118164,226.498245,,,,-2833.678955,-829.275391,135.243759,-146.705551,1272.360474,1112.213623,-89.299072,1317.620361,1032.385620,-197.096390,1327.474243,1037.072998,-137.371277,1377.111816,1031.926025,-104.032402,1210.712646,1037.492920,-41.850342,1256.928345,1033.741943
623,0,-2539.325439,-728.797302,1615.049683,-2476.449707,-823.389526,1611.847046,,,,-2626.441650,-895.677795,1600.031128,,,,,,,-2505.858154,-794.187500,1287.532715,-2477.995117,-791.251038,1126.824829,,,,-2604.458252,-656.820312,1369.358032,-2586.864990,-581.372070,1157.777832,-2638.842529,-549.277100,1065.094849,-2644.261230,-536.276855,1005.698669,-2584.325195,-526.740845,829.561951,,,,-2653.579346,-485.532562,764.582642,-2578.788818,-970.347717,1349.529175,-2573.359375,-1048.880737,1122.508667,-2547.651367,-1067.977783,1049.550171,-2486.006104,-1083.948853,935.312378,-2430.657227,-1082.709351,841.742371,-2515.131592,-1089.323975,810.113708,-2449.834229,-1130.457764,776.559265,-2537.412354,-677.779053,942.346130,-2541.372070,-915.046997,948.048645,,,,-2722.265625,-848.229797,986.441467,-2596.433105,-605.252502,803.484741,-2474.495117,-677.038147,487.872803,-2477.205566,-677.663513,373.886658,-2457.370850,-749.391541,140.481949,-2507.014648,-809.114197,110.899338,-2304.450928,-808.186401,161.449219,-2672.461426,-966.377563,613.457764,-2721.527832,-952.672607,499.447510,-2843.417969,-941.517029,344.682556,-2931.548584,-894.871033,231.934753,,,,-2832.054688,-829.775818,134.484192,-147.092606,1272.691040,1112.236694,-89.931725,1318.289917,1032.473877,-197.745758,1327.566406,1037.100586,-138.239471,1377.496948,1031.967773,-104.070816,1211.285767,1037.505615,-42.163738,1257.835571,1033.785156
624,0,-2523.327881,-727.155273,1616.013306,-2460.602295,-821.239868,1612.894531,,,,-2608.749512,-893.811157,1597.778809,,,,,,,-2486.963379,-792.042908,1287.066162,-2457.813721,-790.333008,1126.518555,,,,-2586.103760,-653.465942,1367.154419,-2567.656982,-579.965576,1153.903076,-2619.125488,-548.519165,1060.716675,-2625.281738,-536.179749,1001.832153,-2565.339111,-527.971619,825.496033,,,,-2635.287354,-487.584747,760.414551,-2560.752441,-968.468994,1349.136963,-2555.189209,-1046.823608,1121.727539,-2529.566650,-1066.314209,1048.229858,-2471.060303,-1083.197266,932.635742,-2418.062012,-1082.851318,837.679749,-2503.566650,-1088.531250,808.259155,-2439.541016,-1130.353760,773.113464,-2516.908203,-677.542603,940.910278,-2518.799316,-914.892334,946.006226,,,,,,,-2573.471436,-607.155518,801.470947,-2452.140381,-678.613281,487.700256,-2456.849609,-678.935974,374.895752,-2443.821045,-747.768677,143.447342,-2499.572266,-806.521973,114.782684,-2291.211426,-816.696350,150.797043,-2645.647461,-967.207581,610.475220,-2693.498535,-953.752380,495.351105,-2823.757080,-944.445007,347.486176,-2918.038818,-900.343079,239.835968,,,,-2829.800781,-830.013000,133.891907,-147.384018,1273.107544,1112.252930,-90.471657,1318.963013,1032.480347,-198.328445,1327.674805,1037.069458,-139.098419,1377.944824,1031.948730,-104.033966,1211.945068,1037.476562,-42.409874,1258.833374,1033.748169
